,alias,x,g1,g2,y,g1hat,g2hat,yhat
0,C2H6O2,"[48.          3.61328125  5.22851562  2.66796875 14.          1.79140625
  5.80143229]",15.039685775567602,6.711838314811755,7527941.82,15.035347865461082,6.71185612139735,7521334.630970402
1,C2H6O2,"[60.          3.42578125  5.76236979  7.13411458 13.          1.14921875
  5.15690104]",14.471361434825432,1.0838661931324172,17373846.5,14.473023007231413,1.0647642254036147,17302733.007427167
2,C2H6O2,"[55.          7.69140625  4.49283854  5.43880208 17.          1.67421875
  4.87044271]",15.803284774036847,3.881790266168098,13816934.7,15.80351560042927,3.8593693283595485,13827162.530931856
3,C2H6O2,"[78.          6.66015625  5.76888021  1.33723958 15.          0.83515625
  4.34960938]",14.842732492606826,9.624850798770115,6471238.05,14.843312853032927,9.603229532719531,6490724.340509849
4,C2H6O2,"[48.          7.03515625  5.78190104  2.26692708 11.          1.27578125
  4.19986979]",13.367623168947498,5.901902245464252,7898931.44,13.363898959921027,5.908506130403489,7899264.518797675
5,C2H6O2,"[76.          7.29296875  5.18294271  7.55338542 13.          0.59609375
  5.65820312]",15.15874516883101,0.5423890395253715,20134089.5,15.159611696072778,0.5460011215427332,20079601.86646817
6,C2H6O2,"[79.          6.33203125  4.55794271  5.22005208 15.          1.51953125
  5.27408854]",15.69938516389607,3.3123125301086076,13271099.8,15.697931226288041,3.320427968423419,13226706.777810963
7,C2H6O2,"[56.          4.36328125  4.22591146  6.95182292 17.          0.21171875
  5.08528646]",15.803284774036847,0.5390329474312842,13033586.5,15.805166321662204,0.5252176666517214,13031403.263580956
8,C2H6O2,"[74.          2.01953125  5.88606771  1.11848958 13.          1.81015625
  4.40169271]",14.409717238592137,10.58337733100802,5151650.07,14.409832765438612,10.540034795507292,5161165.039301868
9,C2H6O2,"[47.          7.52734375  4.00455729  3.67057292 12.          0.38515625
  4.40820312]",16.25735763149915,2.8315175403714674,10626158.1,16.244009427848535,2.875775868505475,10613440.100015713
10,C2H6O2,"[75.          6.16796875  4.87695312  2.64973958 16.          0.83046875
  4.42773438]",15.486823686052256,5.827561909165663,8650899.26,15.485863260159554,5.864289659822612,8689869.813720819
11,C2H6O2,"[40.          7.01171875  4.66210938  2.12109375 10.          0.69921875
  5.86653646]",11.120328174584973,4.933618400445425,8242462.53,11.117954359875224,4.9367776690757905,8250226.401065076
12,C2H6O2,"[72.          7.05859375  4.66861979  3.25130208 14.          1.85234375
  4.57096354]",15.679840565374441,6.661654219480704,10840411.8,15.681403124595358,6.6898029955595275,10848208.454648085
13,C2H6O2,"[74.          1.59765625  5.69726562  3.21484375 15.          1.40703125
  5.33268229]",14.26964020301165,4.740224967568689,7566049.18,14.271161843449818,4.745654065402544,7580247.56945163
14,C2H6O2,"[56.          4.17578125  5.05924479  6.91536458 18.          1.31796875
  5.48242188]",15.077818656339108,1.8441333204812136,13928803.2,15.077130096973427,1.8582578834578825,13966939.26375934
15,C2H6O2,"[77.          5.55859375  3.84179688  6.00390625 10.          1.95546875
  5.03971354]",16.328816600772342,3.333708207662885,14128943.7,16.330382799240052,3.3510809370150065,14114982.135971755
16,C2H6O2,"[73.          4.24609375  5.43684896  3.96223958 11.          0.84921875
  3.70507812]",14.885535046902168,2.1406755176682433,9108750.86,14.8876160674594,2.145666360934805,9137229.122643366
17,C2H6O2,"[76.          3.84765625  4.74023438  1.82942708 12.          1.99765625
  5.13736979]",15.508329895260383,8.381860952648045,7431270.43,15.508283665463848,8.427551740014524,7427334.481668305
18,C2H6O2,"[72.          9.84765625  5.83398438  2.41276042  9.          1.53828125
  5.56705729]",14.891383018619429,4.51053013488277,9438143.11,14.89257493621274,4.514896304470006,9441118.089304656
19,C2H6O2,"[44.          7.10546875  3.73763021  4.32682292 20.          0.29609375
  3.81575521]",16.53361102860526,2.078215210650304,11213831.6,16.532397249697354,2.0630467005027224,11213096.013201088
20,C2H6O2,"[75.          9.16796875  4.99414062  3.88932292 11.          0.49296875
  3.67252604]",15.440061911312085,1.697064066404741,10661972.5,15.439720283862703,1.746226414323236,10649257.813277785
