,alias,x,g1,g2,y,g1hat,g2hat,yhat
0,C9H22O3SSI,"[1.20534033e+00 3.42220322e+02 6.53720428e+04 4.20000000e+01
 6.58984375e+00 5.12434896e+00 6.38671875e+00 1.10000000e+01
 1.08828125e+00 4.33007812e+00]",2.0981094447272404,0.4192813773716682,121577.31855000001,2.098476063195262,0.42006980430247565,121504.22443045524
1,C5CL6,"[1.05852247e+00 2.18018128e+02 5.75698497e+04 7.70000000e+01
 6.63671875e+00 3.83528646e+00 5.98567708e+00 1.50000000e+01
 1.19609375e+00 4.95507812e+00]",1.2177646322372397,1.0516415540238955,79375.2999,1.2190331364237228,1.051798252506434,79344.27051785548
2,C6H10O-D2,"[1.27210383e+00 1.78234848e+02 4.20001451e+04 4.00000000e+01
 8.39453125e+00 4.49283854e+00 3.19661458e+00 1.90000000e+01
 9.80468750e-01 4.94205729e+00]",1.9656840720580964,1.792449190445219,32340.50721,1.9662055288147622,1.7918658213589052,32356.46552300931
3,C13H26O2,"[9.64360261e-01 4.19412441e+02 7.54827326e+04 6.90000000e+01
 4.59765625e+00 4.35611979e+00 4.58203125e+00 8.00000000e+00
 3.80468750e-01 4.16080729e+00]",0.42666179577907676,-0.18952232491599103,116871.5214,0.42772624143285176,-0.18820398492497636,116788.47700404769
4,C13H26O2,"[9.64360261e-01 4.19412441e+02 7.54827326e+04 7.80000000e+01
 4.50390625e+00 4.82486979e+00 2.48567708e+00 1.30000000e+01
 7.41406250e-01 5.87304688e+00]",0.36604064766355127,0.35203302824395405,76074.2392,0.367354277414512,0.35274334499180626,76097.80433686367
5,C4H9NO,"[7.24644054e-01 1.84522528e+02 4.49717629e+04 7.40000000e+01
 4.03515625e+00 5.11783854e+00 2.90494792e+00 1.40000000e+01
 4.78906250e-01 5.58007812e+00]",-0.145900050655897,-0.14373107437993193,23876.9438,-0.14327264770966863,-0.14238019744743946,23901.357143298654
6,C10H22O2-D1,"[8.34889770e-01 3.87316135e+02 1.04638312e+05 7.00000000e+01
 1.26953125e+00 4.17382812e+00 5.11067708e+00 1.10000000e+01
 8.49218750e-01 4.64257812e+00]",-0.08212328377839366,-0.08501919076433169,136554.52000000002,-0.07955619026522198,-0.08372696706222449,136466.36851985348
7,C7H6CL2,"[9.87822610e-01 1.90341544e+02 5.30900235e+04 4.30000000e+01
 3.14453125e+00 3.82877604e+00 6.56901042e+00 2.00000000e+01
 3.75781250e-01 4.23242188e+00]",0.2627724138756295,-0.08029059351913198,61213.2227,0.2649949888472314,-0.07900309369039671,61200.33725108986
8,C9H7N-D1,"[9.35588272e-01 1.93627144e+02 6.02984405e+04 7.10000000e+01
 2.74609375e+00 4.10221354e+00 2.79557292e+00 9.00000000e+00
 1.21015625e+00 4.09570312e+00]",0.09034666458209317,0.09031391386497177,36511.561200000004,0.09274146044455556,0.09143097962039648,36523.35273563769
9,C4H10S,"[3.32533881e+01 1.67577691e+02 3.56232007e+04 5.10000000e+01
 8.76953125e+00 5.57356771e+00 1.08203125e+00 8.00000000e+00
 1.26171875e+00 5.79492188e+00]",1.0085409768454368,-0.07314453758718814,21971.02688,1.0100149764253101,-0.07186417667546796,21997.344238886108
10,C8H16O2-D1,"[1.03096188e+00 2.74451426e+02 4.96585160e+04 4.80000000e+01
 7.08203125e+00 4.70768229e+00 6.02213542e+00 1.70000000e+01
 1.48203125e+00 5.91861979e+00]",0.8431118997495632,0.5202721205624681,77985.9297,0.8442963261754659,0.5209596357622488,77954.44623640385
11,C6H13N-N3,"[9.07091005e-01 1.87204995e+02 3.63040836e+04 7.50000000e+01
 1.76171875e+00 4.75325521e+00 3.96223958e+00 1.30000000e+01
 7.27343750e-01 4.80533854e+00]",-0.07932663216118757,-0.5494237919089524,24309.91369,-0.07676233250577491,-0.5476676275463612,24333.894683689632
12,C7H16-8,"[7.82672615e-01 2.16684043e+02 3.51441445e+04 7.60000000e+01
 7.41015625e+00 4.22591146e+00 2.86848958e+00 1.90000000e+01
 1.72109375e+00 3.53580729e+00]",-0.4881334992532859,-0.49354942507520916,27793.601580000002,-0.4851651986829495,-0.4918490792609034,27814.10215544016
13,C9H18O-E1,"[1.09471724e+00 2.97209036e+02 5.73172502e+04 5.00000000e+01
 7.05859375e+00 4.77278646e+00 4.92838542e+00 1.50000000e+01
 1.96015625e+00 4.26497396e+00]",1.3979682149973613,1.2117327862585636,74822.5754,1.3990566956246433,1.2117295534401684,74796.09419417914
14,C3H4CL2,"[1.25513860e+00 1.66426458e+02 3.83027832e+04 7.50000000e+01
 6.66015625e+00 3.54231771e+00 7.53515625e+00 1.00000000e+01
 2.35156250e-01 5.52148438e+00]",2.705798153480376,-0.43053950549075465,39235.94312,2.7049959616818673,-0.4289538202736529,39243.39639796525
15,C5H6,"[1.03091766e+00 8.89796087e+01 2.60457646e+04 5.10000000e+01
 9.05078125e+00 5.56705729e+00 6.84244792e+00 1.60000000e+01
 1.12109375e+00 3.65299479e+00]",0.02889719471048503,-1.3491477571713362,24548.842048000002,0.03082624732727357,-1.3465926928008314,24569.646712893144
16,C6H8N2-D2,"[1.19660009e+00 1.67670117e+02 6.68141640e+04 5.40000000e+01
 9.84765625e+00 4.08919271e+00 7.48046875e+00 1.20000000e+01
 1.64609375e+00 4.39518229e+00]",2.2038697068217363,2.2038697068217363,100077.8911,2.2041530910535894,2.202875328228553,100026.17980856476
17,C5H8-E2,"[1.02945880e+00 1.63334593e+02 2.58548910e+04 5.60000000e+01
 3.47265625e+00 5.39127604e+00 4.19921875e+00 1.50000000e+01
 1.10703125e+00 5.15690104e+00]",-1.651495662229611,-1.014285451197959,15927.2919,-1.6473728636797396,-1.0120648895733406,15959.646146879531
18,C9H12-5,"[1.03542232e+00 2.15880735e+02 4.69960769e+04 4.40000000e+01
 5.53515625e+00 3.73763021e+00 7.33463542e+00 2.00000000e+01
 1.90390625e+00 4.79231771e+00]",0.7466947379527443,0.649912804065806,70246.6162,0.7484338414342167,0.65047082997088,70224.70638199133
19,C8H16O-D3,"[1.06168026e+00 2.68938016e+02 5.18525088e+04 5.70000000e+01
 3.05078125e+00 4.74674479e+00 4.98307292e+00 1.00000000e+01
 1.25234375e+00 5.22200521e+00]",0.9621333402140417,0.48970921314890736,58834.34360000001,0.9636572203166316,0.49042728260135104,58823.83465371961
20,C6H15NO-D1,"[8.55016514e-01 2.35142300e+02 5.13817140e+04 5.20000000e+01
 4.85546875e+00 5.35872396e+00 7.80859375e+00 1.90000000e+01
 1.00390625e+00 4.38867188e+00]",0.10294038634074645,-0.4112347677395013,69420.94612000001,0.10532228188449544,-0.4096166543501063,69399.86114557527
